OrderID,CustomerID,Region,StoreID,Product,Quantity,UnitPrice,SalesAmount,OrderTime,DeviceType,Temperature,DeviceStatus,AnomalyFlag,AnomalyType
a15a5619-ffb5-449c-9db9-bd1ff97bfb9d,CUST-3267,North,Store-002,Smartwatch,4,1754.53,7018.12,2023-01-27 22:05:12,RFID_Scanner,22.98,OK,0,
a928f132-844e-4db0-bca6-431c737fe07e,CUST-3042,North,Store-003,Printer,2,581.94,1163.88,2023-01-25 22:05:57,RFID_Scanner,55.42,OVERHEAT,1,Overheat
8cd2b067-46ac-4ed1-8593-d85583f05722,CUST-6727,East,Store-014,Laptop,4,1028.91,4115.64,2023-01-12 10:42:04,POS_Terminal,24.96,OK,0,
4050e1c0-5d22-4594-817c-8b3543913673,CUST-1461,North,Store-004,Printer,3,1593.19,4779.57,2023-01-07 16:18:54,RFID_Scanner,20.01,OK,0,
b3892d55-1174-444a-97aa-6d4714712cb5,CUST-3273,South,Store-015,Camera,1,1816.42,1816.42,2023-01-01 22:08:28,POS_Terminal,19.51,OK,0,
2e6caaee-eed8-40d8-bebe-a07c96b84a82,CUST-9647,South,Store-004,Printer,3,513.4,1540.2,2023-01-06 21:57:49,RFID_Scanner,19.67,OK,0,
4fac7acd-20aa-4d3c-8d43-f9b8aa74d5f7,CUST-8489,East,Store-004,Printer,4,1213.64,4854.56,2023-01-01 19:08:54,Temp_Sensor,21.61,OK,0,
8ad8bdef-c7fe-48b2-a1c0-5d5623b0f00f,CUST-3352,North,Store-014,Laptop,5,737.99,3689.95,2023-01-28 16:52:17,POS_Terminal,19.31,OK,0,
845bddfd-2554-42bc-ba74-c1576eaa7f08,CUST-9576,North,Store-003,Camera,5,1039.29,5196.45,2023-01-25 15:25:23,Temp_Sensor,18.14,OK,0,
c244792f-e6c6-4358-b382-64b01380246f,CUST-1713,South,Store-012,Headphones,1,746.33,746.33,2023-01-04 06:42:45,POS_Terminal,19.69,OK,0,
8bfdae91-c6ff-4954-a5b3-d2d939ea6dcf,CUST-2698,North,Store-005,Laptop,3,1114.73,3344.19,2023-01-09 11:59:37,Temp_Sensor,21.25,OK,0,
314a92b8-f99a-4a2c-af6b-c718f600176f,CUST-3986,West,Store-003,Smartwatch,4,122.12,488.48,2023-01-10 18:52:13,RFID_Scanner,23.54,OK,0,
5cd8bf82-8f4f-44e6-8f1d-f42bb3e90198,CUST-6170,North,Store-017,Tablet,5,973.13,4865.65,2023-01-02 18:39:58,Temp_Sensor,19.34,OK,0,
371a6268-b5c8-4c71-996c-886aabf08e2a,CUST-1783,North,Store-009,Laptop,3,902.06,2706.18,2023-01-20 10:03:32,Temp_Sensor,21.08,OK,0,
90a46b6e-938b-4738-80a8-1540e9f46e72,CUST-6554,West,Store-016,Smartwatch,4,766.33,3065.32,2023-01-26 05:00:00,POS_Terminal,23.61,OK,0,
2d27f8e0-12f2-4186-9632-24d2cc6d8498,CUST-2293,South,Store-020,Printer,2,1113.68,2227.36,2023-01-16 14:14:18,RFID_Scanner,18.56,OK,0,
974e0f4f-0be3-4960-b706-16565f638ae3,CUST-6021,South,Store-020,Smartwatch,4,374.96,1499.84,2023-01-22 13:11:26,POS_Terminal,21.13,OK,0,
16f73776-0eab-464e-a246-9ce136dfad2f,CUST-6776,South,Store-009,Smartwatch,1,196.33,196.33,2023-01-20 17:16:09,POS_Terminal,21.59,OK,0,
ffa95a8f-f096-4a5e-9549-97336b083e50,CUST-3621,East,Store-005,Printer,5,1372.27,6861.35,2023-01-22 06:30:30,RFID_Scanner,18.88,OK,0,
02f901a6-0ec3-4cc6-b377-2532d6303631,CUST-7001,North,Store-013,Camera,1,1229.93,1229.93,2023-01-22 20:11:52,POS_Terminal,20.6,OK,0,
28bb069e-49cc-4025-844e-ddb530596566,CUST-3255,North,Store-013,Headphones,3,536.74,1610.22,2023-01-06 12:10:37,RFID_Scanner,23.15,OK,0,
30d8b080-e9cb-49ea-bfc7-27623d5937cc,CUST-7340,East,Store-009,Printer,3,1422.87,4268.61,2023-01-11 09:59:33,Temp_Sensor,20.0,OK,0,
39cb491e-a09d-431a-b0a5-7da1cb463205,CUST-9047,West,Store-004,Mobile,1,931.48,931.48,2023-01-22 14:35:31,RFID_Scanner,23.67,OK,0,
44f6b7ad-4f76-430c-98e4-efcaa3bbd08c,CUST-6236,North,Store-003,Camera,5,616.21,3081.05,2023-01-15 13:28:29,RFID_Scanner,22.98,OK,0,
bc4f8a74-8c1d-45f1-8cf4-272d1304e84f,CUST-3852,North,Store-017,Mobile,10,1971.01,19710.1,2023-01-07 17:48:11,RFID_Scanner,23.53,MISMATCH,1,RFID_Mismatch
9a4a9142-9fc7-462a-891d-3b7100836883,CUST-7044,South,Store-018,Mobile,5,1774.28,8871.4,2023-01-04 04:36:07,POS_Terminal,20.79,OK,0,
917e112a-02d5-4145-ba5e-9c883b11b6b1,CUST-8842,South,Store-014,Printer,5,193.81,969.05,2023-01-16 09:21:50,Temp_Sensor,18.52,OK,0,
8ec75bad-d509-44cf-8f90-3f1fcfec496c,CUST-9476,North,Store-005,Printer,5,1297.6,6488.0,2023-01-09 20:00:08,RFID_Scanner,21.03,OK,0,
3c1f83ef-38c7-49a7-9749-81654d331462,CUST-1907,East,Store-017,Mobile,3,371.08,1113.24,2023-01-16 15:55:37,Temp_Sensor,19.58,OK,0,
0dfffc9b-ad30-4e4a-8d50-6b15c49f5b2a,CUST-9501,North,Store-003,Headphones,2,1288.36,2576.72,2023-01-27 17:46:36,POS_Terminal,18.88,OK,0,
f38e2253-f11a-4d87-95af-441a68e17ed2,CUST-9740,East,Store-017,Smartwatch,2,1204.03,2408.06,2023-01-29 04:30:07,RFID_Scanner,19.2,OK,0,
1bad1716-a9e7-4354-b110-a5416f818636,CUST-6531,East,Store-001,Laptop,1,1899.67,1899.67,2023-01-28 23:59:13,POS_Terminal,22.56,OK,0,
22be94a8-8540-4669-bc0e-8085d8d6a563,CUST-7825,East,Store-016,Smartwatch,5,614.86,3074.3,2023-01-15 15:57:54,POS_Terminal,19.71,OK,0,
58fbe506-89ab-4727-b21a-6ccc32571ddc,CUST-7653,North,Store-015,Laptop,1,358.26,358.26,2023-01-21 04:14:03,POS_Terminal,21.25,OK,0,
7847539b-7731-4b08-bf2f-9088bc8854fc,CUST-3353,North,Store-011,Smartwatch,3,1951.98,5855.94,2023-01-07 08:21:12,POS_Terminal,21.6,OK,0,
6fa25a68-db2a-498c-bbfc-be26f9b27113,CUST-4960,South,Store-004,Headphones,4,533.44,2133.76,2023-01-05 16:47:37,RFID_Scanner,20.03,OK,0,
5377e395-9d37-4982-acff-f90f7143bb8c,CUST-7850,West,Store-006,Printer,3,1870.82,5612.46,2023-01-16 04:20:21,RFID_Scanner,23.34,OK,0,
e246db88-8a7e-44e3-b256-80b066e0fdd0,CUST-9433,South,Store-016,Headphones,4,95.19,380.76,2023-01-20 02:09:37,Temp_Sensor,21.2,OK,0,
0af4848d-920c-4c57-8e0d-a9b39013b2c0,CUST-6781,East,Store-002,Headphones,4,1215.16,4860.64,2023-01-23 20:16:24,POS_Terminal,21.76,OK,0,
f2caae7f-90d7-4924-ab13-8d61d4f38df0,CUST-8060,West,Store-009,Smartwatch,3,1539.52,4618.56,2023-01-18 18:20:52,RFID_Scanner,20.8,OK,0,
7f7f36b8-509a-4963-bb69-d1bf7c11445f,CUST-4189,North,Store-018,Headphones,1,803.38,803.38,2023-01-22 20:42:03,Temp_Sensor,19.96,OK,0,
ad7fd5a2-17be-4f45-9648-903a72abf532,CUST-2946,West,Store-004,Tablet,3,1600.05,4800.15,2023-01-17 11:03:46,Temp_Sensor,24.57,OK,0,
50e009cf-117d-45c5-aeac-ad00fbcc6e16,CUST-4261,South,Store-017,Laptop,1,125.88,125.88,2023-01-17 04:01:13,POS_Terminal,21.64,OK,0,
08613cc2-195f-4a28-b49c-131884c3c595,CUST-9446,West,Store-011,Camera,3,366.88,1100.64,2023-01-30 22:16:30,Temp_Sensor,23.9,OK,0,
f0852125-5f6b-43ad-9c2a-29e938388430,CUST-9311,South,Store-019,Headphones,4,1640.71,6562.84,2023-01-18 21:10:04,POS_Terminal,22.72,OK,0,
c9ee7033-2081-4ffd-88fe-e350697e03b7,CUST-6040,East,Store-020,Tablet,3,1935.79,0.0,2023-01-29 01:58:17,Temp_Sensor,19.59,FAILED,1,Device_Failure
bdf16205-5c5e-41da-a4cc-43041a33fd8a,CUST-3793,South,Store-005,Printer,2,111.56,223.12,2023-01-06 08:02:15,RFID_Scanner,18.13,OK,0,
2c5d9e0c-012b-4612-a63f-afbb1fc415d5,CUST-3481,South,Store-007,Tablet,5,1561.2,7806.0,2023-01-23 21:27:36,Temp_Sensor,23.09,OK,0,
835ab991-7687-4cd7-855d-fb1be19ffd81,CUST-9498,West,Store-018,Headphones,4,1074.68,4298.72,2023-01-16 05:32:53,RFID_Scanner,21.22,OK,0,
1857392f-fbc3-410c-bff3-23ba1afa90e5,CUST-9950,North,Store-009,Camera,4,424.92,1699.68,2023-01-12 23:12:56,POS_Terminal,21.91,OK,0,
f664a04a-24ed-4f3f-8aae-fc6445e1819c,CUST-5876,North,Store-007,Smartwatch,4,668.23,2672.92,2023-01-17 22:23:06,Temp_Sensor,24.54,OK,0,
e35c6ae6-4c9f-495a-8a51-b4d126198d95,CUST-5480,North,Store-004,Camera,5,790.4,3952.0,2023-01-20 03:39:49,POS_Terminal,24.68,OK,0,
c49aab1e-dff0-4e6c-b989-fe60b47107c4,CUST-5758,East,Store-010,Smartwatch,1,725.41,725.41,2023-01-22 11:24:19,Temp_Sensor,19.8,OK,0,
5f84ed66-a0fb-4ccb-881e-56a8d4fb73f1,CUST-4310,North,Store-018,Smartwatch,3,317.68,953.04,2023-01-30 21:18:56,Temp_Sensor,22.11,OK,0,
c26774fc-d0ce-449c-8a3b-6baf0a16f29d,CUST-9700,West,Store-008,Laptop,1,855.94,855.94,2023-01-23 22:23:25,RFID_Scanner,22.77,OK,0,
2545673f-5ae3-4355-b8be-3fac6edb21ae,CUST-3587,South,Store-016,Tablet,2,1524.03,3048.06,2023-01-14 22:39:53,POS_Terminal,51.31,OVERHEAT,1,Overheat
10ebe689-c1a3-4f33-8080-4c5d99052b3c,CUST-4804,East,Store-006,Tablet,2,1871.15,3742.3,2023-01-02 18:20:20,POS_Terminal,23.52,OK,0,
ad1c8158-35a2-4fc1-bbc3-aff9d8380ca5,CUST-5742,East,Store-001,Headphones,5,1225.43,6127.15,2023-01-17 06:21:08,POS_Terminal,21.18,OK,0,
9fd9e202-ea4f-4b66-896f-4e774268257a,CUST-9590,South,Store-005,Printer,5,962.64,4813.2,2023-01-10 08:38:29,RFID_Scanner,20.31,OK,0,
26124358-c817-4549-9441-4942356f5a47,CUST-5215,West,Store-001,Smartwatch,3,1592.0,4776.0,2023-01-28 13:30:47,Temp_Sensor,23.3,OK,0,
3b4cc2db-430b-43a6-83e2-33faefadaeda,CUST-7643,South,Store-017,Headphones,1,831.62,831.62,2023-01-05 15:07:54,RFID_Scanner,24.87,OK,0,
88359c0b-3dd1-40f6-b448-dfec2ccfe29e,CUST-5064,East,Store-009,Tablet,2,921.13,1842.26,2023-01-13 23:04:15,POS_Terminal,20.11,OK,0,
4504dbc3-612e-4268-ad60-707580fa671b,CUST-1187,North,Store-012,Smartwatch,2,171.14,342.28,2023-01-06 17:44:30,POS_Terminal,20.15,OK,0,
58c04469-21bc-4c99-8f82-c7e3d97771a1,CUST-9233,North,Store-004,Smartwatch,3,766.71,2300.13,2023-01-11 17:18:28,RFID_Scanner,24.7,OK,0,
9316f789-a4c3-46d6-8ca7-b8c4991e5bd2,CUST-8454,North,Store-014,Smartwatch,5,1829.95,9149.75,2023-01-27 02:15:12,Temp_Sensor,23.78,OK,0,
29e9dcf5-4044-47d2-b656-401325b1754f,CUST-2341,South,Store-017,Smartwatch,3,202.3,606.9,2023-01-28 09:18:15,RFID_Scanner,18.43,OK,0,
923aa28e-33f2-49a5-9cac-24c00eaa391a,CUST-9281,West,Store-019,Camera,2,370.85,741.7,2023-01-26 06:14:30,POS_Terminal,18.81,OK,0,
af7e7594-22e0-44fa-9dbd-938749d1e33a,CUST-9008,East,Store-017,Tablet,1,934.19,0.0,2023-01-25 21:58:37,POS_Terminal,21.2,FAILED,1,Device_Failure
baf50602-3e1d-4bf9-be89-79e8f082a6eb,CUST-6049,East,Store-013,Headphones,1,1504.32,1504.32,2023-01-29 01:46:53,RFID_Scanner,18.32,OK,0,
1ad3b9cd-d60c-4ee7-8102-4a7cfb3dbdc2,CUST-2044,East,Store-003,Tablet,1,609.83,609.83,2023-01-09 17:41:36,RFID_Scanner,23.36,OK,0,
cb1bb356-74b9-430e-baa7-27eb4bf2a2b6,CUST-7887,North,Store-013,Tablet,4,782.51,3130.04,2023-01-27 04:19:49,RFID_Scanner,22.57,OK,0,
0a31b570-7980-40e9-9272-fefd2616ba4d,CUST-3924,South,Store-017,Mobile,2,1677.9,3355.8,2023-01-02 02:29:18,POS_Terminal,21.24,OK,0,
3cef103e-b695-4397-a772-17e32df7de87,CUST-7948,South,Store-008,Mobile,4,725.01,2900.04,2023-01-14 09:09:18,RFID_Scanner,24.56,OK,0,
d78c43f1-5c5d-4e29-83a0-0875daab469e,CUST-2848,East,Store-014,Camera,1,519.3,519.3,2023-01-04 06:23:58,RFID_Scanner,22.16,OK,0,
1a66946e-273b-46ee-aaf2-c269f4543f64,CUST-1797,West,Store-002,Tablet,4,506.96,2027.84,2023-01-11 13:08:13,RFID_Scanner,18.98,OK,0,
91e12c2b-f501-4c35-8ce4-cdf2d56f07d7,CUST-4836,North,Store-019,Camera,3,511.96,1535.88,2023-01-07 22:54:37,Temp_Sensor,21.65,OK,0,
7681d3ff-436b-4d41-9dcd-576f46d52d0b,CUST-5508,East,Store-018,Camera,2,1270.69,2541.38,2023-01-21 17:43:29,Temp_Sensor,21.47,OK,0,
d7596541-a25e-41e8-b16c-cdfd3e58ea9b,CUST-7244,North,Store-014,Tablet,2,634.78,1269.56,2023-01-09 22:14:04,Temp_Sensor,21.31,OK,0,
1f68af37-ca7c-4bd8-92ba-c0e38f02a9b7,CUST-5927,West,Store-015,Laptop,5,854.72,4273.6,2023-01-21 05:16:00,Temp_Sensor,21.71,OK,0,
4315a6c6-b4b1-4aaa-96e4-a3424d76d572,CUST-5177,West,Store-011,Smartwatch,1,1848.34,1848.34,2023-01-19 00:20:11,RFID_Scanner,21.75,OK,0,
916330f2-514c-459e-b2b7-9266cd345fea,CUST-1844,North,Store-013,Smartwatch,5,1225.7,6128.5,2023-01-04 12:47:59,RFID_Scanner,23.63,OK,0,
c7af659d-6e94-4e2a-a830-f852d1a3709d,CUST-4555,South,Store-007,Printer,3,641.22,1923.66,2023-01-01 17:51:54,RFID_Scanner,24.56,OK,0,
6d2ce8f7-61e9-4136-badd-752369091fff,CUST-2922,South,Store-008,Smartwatch,5,1422.35,7111.75,2023-01-20 06:06:35,RFID_Scanner,21.86,OK,0,
ae3ab461-9398-4afc-94fd-6b4e326f766c,CUST-7236,South,Store-018,Smartwatch,3,651.42,1954.26,2023-01-18 11:00:58,Temp_Sensor,24.18,OK,0,
9ff337f9-26d9-4ba5-8478-3d48b5d577a7,CUST-8692,North,Store-007,Headphones,12,857.16,10285.92,2023-01-28 07:23:19,RFID_Scanner,23.19,MISMATCH,1,RFID_Mismatch
e41d2e53-0636-4516-939c-966a0d6cbd61,CUST-7841,North,Store-005,Mobile,3,498.54,1495.62,2023-01-28 15:51:10,RFID_Scanner,21.5,OK,0,
f2db9a14-88d1-490a-b239-99e26d35294a,CUST-6530,North,Store-016,Smartwatch,4,948.62,3794.48,2023-01-18 02:18:53,RFID_Scanner,18.98,OK,0,
8687214f-d1cd-43aa-bc8d-5d973dda97d3,CUST-4015,East,Store-017,Laptop,1,1893.12,1893.12,2023-01-03 08:31:24,RFID_Scanner,20.89,OK,0,
44650c6d-b603-49a6-b1f6-cb8809c7bb92,CUST-4791,East,Store-005,Laptop,2,1036.18,2072.36,2023-01-19 02:48:37,RFID_Scanner,22.32,OK,0,
8699375d-c2eb-4c11-9d79-ab4084b8fa13,CUST-8916,South,Store-001,Laptop,5,1125.7,5628.5,2023-01-01 13:48:26,RFID_Scanner,21.71,OK,0,
ea9740aa-7eab-4b84-98a0-54625a534d17,CUST-5697,East,Store-017,Printer,4,1622.03,6488.12,2023-01-09 16:51:39,RFID_Scanner,24.43,OK,0,
54d0afa9-5560-47ae-93c9-eec41216a375,CUST-4948,West,Store-020,Camera,3,1639.67,4919.01,2023-01-13 23:27:21,POS_Terminal,18.55,OK,0,
e375c720-ed48-4111-b7f5-2a8c62eb3605,CUST-8520,West,Store-008,Headphones,1,1324.78,1324.78,2023-01-02 12:54:54,RFID_Scanner,20.84,OK,0,
fe25dc22-be21-4203-815c-00ed412a7a9e,CUST-8798,East,Store-001,Smartwatch,2,211.24,422.48,2023-01-22 01:32:28,Temp_Sensor,23.49,OK,0,
600a310f-f08f-4733-ab47-1fa4b07585d0,CUST-2562,East,Store-008,Mobile,5,977.23,4886.15,2023-01-03 06:14:55,RFID_Scanner,22.79,OK,0,
c8d9fc4a-ac07-4953-b675-383a6dc9a0b8,CUST-9897,East,Store-006,Printer,3,80.53,241.59,2023-01-11 01:21:24,Temp_Sensor,19.01,OK,0,
2b48b996-112b-4159-81c1-58fdd6442b2a,CUST-7525,East,Store-010,Mobile,5,518.92,2594.6,2023-01-19 21:24:01,Temp_Sensor,24.28,OK,0,
82cfdf75-c61c-4f1d-a9d2-181189f09877,CUST-3292,East,Store-017,Smartwatch,3,154.71,464.13,2023-01-22 05:14:41,RFID_Scanner,23.87,OK,0,
841fe7e4-041e-44c2-a442-3ceae5b126b9,CUST-7499,North,Store-001,Smartwatch,3,1577.92,4733.76,2023-01-22 20:55:44,POS_Terminal,19.6,OK,0,
00855224-2ed7-4527-bfb8-c8336be3c616,CUST-7150,South,Store-006,Smartwatch,5,1338.31,6691.55,2023-01-05 03:50:27,Temp_Sensor,20.07,OK,0,
333e7fed-1a38-4245-b946-ba63fe5072e2,CUST-2204,East,Store-009,Mobile,4,1437.77,5751.08,2023-01-08 11:44:44,Temp_Sensor,20.73,OK,0,
a9caae2e-41a9-477a-9bc2-14b17e08878e,CUST-2499,East,Store-010,Tablet,3,1534.63,4603.89,2023-01-05 23:06:29,RFID_Scanner,18.61,OK,0,
a5d489a7-b6d1-4443-aea8-519a75012c71,CUST-9395,South,Store-004,Laptop,1,740.13,740.13,2023-01-05 12:25:39,Temp_Sensor,22.19,OK,0,
95baa4da-ea37-4a35-bad0-73adb5477852,CUST-7311,East,Store-010,Tablet,4,1569.38,6277.52,2023-01-28 03:54:26,RFID_Scanner,22.0,OK,0,
99bb2b39-ebc5-4449-8a31-4442ef6e8c94,CUST-7237,West,Store-005,Headphones,3,573.39,1720.17,2023-01-08 02:01:35,RFID_Scanner,19.17,OK,0,
6ced611d-bde9-473e-99e3-878aeb31f3b4,CUST-5911,South,Store-003,Headphones,3,1891.23,5673.69,2023-01-25 01:39:06,Temp_Sensor,22.32,OK,0,
24557cee-1ca6-46a9-ba1f-ebabf8af755d,CUST-3219,North,Store-001,Tablet,3,1691.15,5073.45,2023-01-19 10:36:13,POS_Terminal,21.08,OK,0,
7af1398e-f68d-4f9a-b167-d56a59f13ea5,CUST-3230,North,Store-011,Camera,2,984.07,1968.14,2023-01-09 14:57:44,POS_Terminal,24.78,OK,0,
6e0add4d-edbd-4f26-b402-9b1f53320d7a,CUST-9044,West,Store-011,Tablet,3,1642.16,4926.48,2023-01-20 01:48:09,POS_Terminal,18.8,OK,0,
97ab392f-560d-47c3-bde4-7b3f236d83df,CUST-9939,West,Store-018,Laptop,4,1888.8,7555.2,2023-01-11 04:15:29,POS_Terminal,23.58,OK,0,
3c254066-8eb8-424d-8ad2-395fbe7a25b0,CUST-2133,South,Store-016,Mobile,3,521.94,1565.82,2023-01-08 11:35:23,Temp_Sensor,20.96,OK,0,
4c6b3135-ecb5-4973-b27a-fa201d372cd4,CUST-8357,South,Store-019,Tablet,5,1037.89,5189.45,2023-01-21 07:21:20,Temp_Sensor,18.26,OK,0,
1b45e20f-ee46-4c2e-a621-be454de72556,CUST-9796,East,Store-004,Printer,12,1332.32,15987.84,2023-01-18 05:36:54,RFID_Scanner,22.53,MISMATCH,1,RFID_Mismatch
1619a907-3158-4c33-adcb-9940ef6bd16f,CUST-7547,North,Store-014,Laptop,1,242.28,242.28,2023-01-11 18:39:00,Temp_Sensor,23.23,OK,0,
5d2f765b-e0fc-4737-9ac4-9113b672146f,CUST-4621,South,Store-012,Tablet,4,1556.07,6224.28,2023-01-29 13:45:25,Temp_Sensor,21.5,OK,0,
36d27816-44aa-41d4-9f91-6761ed3810dd,CUST-1402,South,Store-004,Headphones,4,1845.07,7380.28,2023-01-05 04:01:41,RFID_Scanner,23.82,OK,0,
6f56998b-ce4c-4b3b-bffe-3b3d17c7c317,CUST-6707,North,Store-011,Tablet,2,1066.17,2132.34,2023-01-17 21:47:57,POS_Terminal,18.68,OK,0,
12c5e9a0-2287-408f-a0ad-22d403929d24,CUST-8412,North,Store-003,Headphones,1,1629.86,1629.86,2023-01-06 14:05:02,RFID_Scanner,23.94,OK,0,
1437ef13-b270-4bd4-b9fc-62660f1d0579,CUST-3692,West,Store-017,Mobile,5,362.26,1811.3,2023-01-28 04:16:16,POS_Terminal,24.71,OK,0,
2f594e94-cfd8-4146-827d-962cf5aa0d73,CUST-7636,West,Store-006,Smartwatch,4,821.39,3285.56,2023-01-30 19:29:11,RFID_Scanner,21.15,OK,0,
f847056d-1b4f-4481-83fb-7452211189ed,CUST-1072,West,Store-007,Headphones,1,1175.83,1175.83,2023-01-27 01:31:15,RFID_Scanner,20.56,OK,0,
6d8607fe-2601-4b18-85f9-77c771a2aa5a,CUST-2867,North,Store-016,Camera,3,1214.09,3642.27,2023-01-30 16:13:33,POS_Terminal,22.11,OK,0,
e49c3145-7d9c-4506-b41f-1c4cb164d76c,CUST-8501,West,Store-010,Camera,5,215.27,1076.35,2023-01-07 12:03:37,POS_Terminal,18.83,OK,0,
4eb033c6-4b74-4fec-902a-2dcf6cfa198d,CUST-3999,North,Store-005,Camera,4,865.57,3462.28,2023-01-07 16:37:37,Temp_Sensor,20.69,OK,0,
52eab801-4331-402a-babb-e33f72088376,CUST-9804,West,Store-018,Mobile,4,613.23,2452.92,2023-01-10 01:59:08,POS_Terminal,23.89,OK,0,
c0ccc472-dc5c-4653-ab05-02d7c1c5989c,CUST-6882,East,Store-016,Mobile,2,1639.67,3279.34,2023-01-28 06:17:25,Temp_Sensor,22.57,OK,0,
8f7239e6-8d2b-479d-b588-c6855600f628,CUST-9056,South,Store-015,Tablet,2,211.21,422.42,2023-01-02 11:57:19,RFID_Scanner,20.04,OK,0,
8ec3cf86-568c-4293-9337-b2f9795ab6c4,CUST-9808,North,Store-006,Printer,4,1153.02,4612.08,2023-01-25 01:04:54,Temp_Sensor,21.58,OK,0,
c9058b7d-719e-47db-afc5-99f304c6b39c,CUST-5389,North,Store-018,Printer,1,1532.01,1532.01,2023-01-22 10:13:45,Temp_Sensor,19.53,OK,0,
c3c10e3c-71c1-4f10-88f7-e40ce240061a,CUST-5055,North,Store-002,Tablet,3,729.73,2189.19,2023-01-05 05:20:33,POS_Terminal,24.06,OK,0,
5e10dc2f-c4fb-4298-8e09-143bd3edc3e6,CUST-4882,West,Store-019,Smartwatch,3,1729.04,5187.12,2023-01-30 15:00:23,Temp_Sensor,21.0,OK,0,
576524b1-bdcd-404d-822c-1e6c700462d3,CUST-4385,West,Store-002,Camera,3,1087.95,3263.85,2023-01-29 23:23:22,Temp_Sensor,19.18,OK,0,
318fa5e2-3172-4476-83ff-14406ab9d80f,CUST-5794,North,Store-019,Headphones,5,1971.7,9858.5,2023-01-05 14:56:43,RFID_Scanner,24.74,OK,0,
a2ce29c2-e9fd-469c-a68d-3a7cabcf56eb,CUST-1971,North,Store-005,Smartwatch,2,536.87,1073.74,2023-01-16 15:16:11,RFID_Scanner,23.33,OK,0,
68359530-b6c5-4301-b12d-aa8d15a6b6e2,CUST-9019,West,Store-019,Smartwatch,3,1274.24,3822.72,2023-01-19 05:06:26,POS_Terminal,18.53,OK,0,
abd9907e-4a57-4a1b-bcf1-4e11fa697f73,CUST-2525,South,Store-017,Smartwatch,3,1404.67,4214.01,2023-01-18 21:59:56,POS_Terminal,24.65,OK,0,
f4199fd6-0d15-4e9c-a01c-1439fdc1f724,CUST-1040,East,Store-015,Smartwatch,3,1707.71,5123.13,2023-01-26 22:38:58,POS_Terminal,19.52,OK,0,
14ef8be5-c699-4cd4-b4bb-ee02588025a4,CUST-4470,South,Store-009,Headphones,3,708.62,2125.86,2023-01-29 01:20:29,RFID_Scanner,21.96,OK,0,
4b75f73d-81c0-4fb3-9f27-2f18af9ef960,CUST-6631,East,Store-002,Laptop,4,81.75,327.0,2023-01-08 16:03:50,POS_Terminal,21.2,OK,0,
21ec5d6e-3185-4779-a780-226881bb3f93,CUST-8009,West,Store-005,Smartwatch,3,360.01,1080.03,2023-01-14 07:15:20,RFID_Scanner,22.58,OK,0,
a11a27b3-4ac5-4f12-b936-c8997ec56512,CUST-7092,West,Store-002,Tablet,3,1465.68,4397.04,2023-01-12 08:47:50,POS_Terminal,22.59,OK,0,
a435ea6d-e8e8-46ab-92f5-5b232bd99006,CUST-1017,West,Store-016,Laptop,2,1207.68,0.0,2023-01-26 05:11:47,Temp_Sensor,21.12,FAILED,1,Device_Failure
504f77dc-7d74-4932-b85b-39af0b59ec58,CUST-2975,South,Store-005,Tablet,1,496.45,496.45,2023-01-05 08:04:41,Temp_Sensor,23.64,OK,0,
3bb2d341-5f75-4c14-94bc-5b361f4b93bb,CUST-7022,North,Store-005,Tablet,8,1301.07,10408.56,2023-01-07 22:26:09,RFID_Scanner,21.71,MISMATCH,1,RFID_Mismatch
cbd5060c-296e-4cbe-aded-568fd01e0ff9,CUST-8210,North,Store-007,Smartwatch,2,1843.79,3687.58,2023-01-30 21:46:50,Temp_Sensor,21.1,OK,0,
3c1b43e5-2cef-4be5-b107-3f7160b5a489,CUST-2646,West,Store-004,Camera,4,735.49,2941.96,2023-01-21 20:16:26,POS_Terminal,23.54,OK,0,
052c6767-d41d-48f6-b7b4-8de3bb88ef0a,CUST-2380,West,Store-018,Camera,5,1456.3,7281.5,2023-01-14 19:57:24,Temp_Sensor,18.19,OK,0,
5159eaf0-7cbd-4541-86a6-80e803b49bf0,CUST-5942,West,Store-017,Camera,5,417.86,2089.3,2023-01-20 00:25:22,POS_Terminal,22.52,OK,0,
a33380fb-c3cd-4963-957b-611b3cf31e7d,CUST-4921,South,Store-013,Laptop,2,1024.19,2048.38,2023-01-29 19:58:42,RFID_Scanner,21.7,OK,0,
75a683f2-72b8-4844-91ac-95c631179a41,CUST-6916,North,Store-005,Tablet,5,870.68,4353.4,2023-01-27 12:33:04,Temp_Sensor,19.21,OK,0,
6e67ea80-949d-4879-b98c-4b29db264a20,CUST-2195,East,Store-019,Laptop,1,561.26,561.26,2023-01-02 22:24:05,RFID_Scanner,24.64,OK,0,
f1b4f2b0-f696-47bb-8ac7-79091411642d,CUST-5693,South,Store-014,Smartwatch,4,210.73,842.92,2023-01-27 01:08:35,Temp_Sensor,22.31,OK,0,
a433ca88-3b0a-4837-a406-364e9ece8f7c,CUST-6077,East,Store-017,Mobile,2,1095.96,2191.92,2023-01-19 23:14:06,Temp_Sensor,22.44,OK,0,
9fa03ae6-db67-4314-b584-d4471bac08fe,CUST-2083,North,Store-014,Smartwatch,2,162.92,325.84,2023-01-05 04:26:42,POS_Terminal,18.81,OK,0,
